timestamp,open_interest,source
1718287200,63427.54500000,bybit
1718290800,63468.45700000,bybit
1718294400,63650.56300000,bybit
1718298000,64145.15000000,bybit
1718301600,63977.85600000,bybit
1718305200,64100.56400000,bybit
1718308800,64222.27700000,bybit
1718312400,63945.09000000,bybit
1718316000,63392.91100000,bybit
1718319600,63393.83100000,bybit
1718323200,63343.87000000,bybit
1718326800,63610.62900000,bybit
1718330400,63539.90200000,bybit
1718334000,63560.58300000,bybit
1718337600,63640.91500000,bybit
1718341200,63878.80500000,bybit
1718344800,63771.60600000,bybit
1718348400,64006.97100000,bybit
1718352000,64003.90300000,bybit
1718355600,63807.92200000,bybit
1718359200,64240.20700000,bybit
1718362800,64095.64000000,bybit
1718366400,64176.80000000,bybit
1718370000,65128.16900000,bybit
1718373600,65454.72900000,bybit
1718377200,65245.64700000,bybit
1718380800,64891.40300000,bybit
1718384400,64248.09100000,bybit
1718388000,64109.96500000,bybit
1718391600,64244.38600000,bybit
1718395200,64868.91400000,bybit
1718398800,64722.42200000,bybit
1718402400,63231.72600000,bybit
1718406000,63060.09600000,bybit
1718409600,63302.83400000,bybit
1718413200,63082.27400000,bybit
1718416800,63184.40200000,bybit
1718420400,63142.70000000,bybit
1718424000,63318.26500000,bybit
1718427600,63832.85800000,bybit
1718431200,63888.58800000,bybit
1718434800,64019.84400000,bybit
1718438400,64283.87200000,bybit
1718442000,64220.74300000,bybit
1718445600,64368.01900000,bybit
1718449200,64303.38900000,bybit
1718452800,64313.80100000,bybit
1718456400,64301.23700000,bybit
1718460000,64180.63700000,bybit
1718463600,64208.10200000,bybit
1718467200,64435.06900000,bybit
1718470800,64337.88400000,bybit
1718474400,64317.12100000,bybit
1718478000,64321.02700000,bybit
1718481600,64268.72700000,bybit
1718485200,64305.97200000,bybit
1718488800,64307.12700000,bybit
1718492400,64303.82900000,bybit
1718496000,64037.92200000,bybit
1718499600,64049.14600000,bybit
1718503200,64064.15300000,bybit
1718506800,64062.29900000,bybit
1718510400,64126.30900000,bybit
1718514000,64041.87100000,bybit
1718517600,64066.64700000,bybit
1718521200,64061.36500000,bybit
1718524800,64170.09700000,bybit
1718528400,64153.41400000,bybit
1718532000,64277.89100000,bybit
1718535600,63963.14000000,bybit
1718539200,63893.06600000,bybit
1718542800,63932.35500000,bybit
1718546400,64154.04900000,bybit
1718550000,64248.80100000,bybit
1718553600,64122.79000000,bybit
1718557200,64272.34000000,bybit
1718560800,64331.21200000,bybit
1718564400,64308.99000000,bybit
1718568000,64500.01800000,bybit
1718571600,64394.26400000,bybit
1718575200,64262.71800000,bybit
1718578800,64482.15400000,bybit
1718582400,64295.20600000,bybit
1718586000,64056.29900000,bybit
1718589600,64048.62900000,bybit
1718593200,63640.11800000,bybit
1718596800,63606.47700000,bybit
1718600400,64238.75500000,bybit
1718604000,64329.41600000,bybit
1718607600,63785.74300000,bybit
1718611200,63383.48300000,bybit
1718614800,63461.39100000,bybit
1718618400,63234.67500000,bybit
1718622000,63694.45300000,bybit
1718625600,63961.27100000,bybit
1718629200,63965.23400000,bybit
1718632800,64165.19700000,bybit
1718636400,64000.85200000,bybit
1718640000,63886.78600000,bybit
1718643600,63969.28800000,bybit
1718647200,63521.97900000,bybit
1718650800,63833.60200000,bybit
1718654400,63399.60600000,bybit
1718658000,63738.11500000,bybit
1718661600,63351.69000000,bybit
1718665200,63531.03500000,bybit
1718668800,63539.66100000,bybit
1718672400,62071.63900000,bybit
1718676000,61689.81400000,bybit
1718679600,62304.19000000,bybit
1718683200,62842.58600000,bybit
1718686800,62786.39900000,bybit
1718690400,63053.83500000,bybit
1718694000,63546.22600000,bybit
1718697600,63259.85700000,bybit
1718701200,63271.80600000,bybit
1718704800,62963.17000000,bybit
1718708400,62700.04800000,bybit
1718712000,62651.41500000,bybit
1718715600,62893.29800000,bybit
1718719200,63671.37900000,bybit
1718722800,63323.28100000,bybit
1718726400,63863.31300000,bybit
1718730000,63979.61900000,bybit
1718733600,64170.12600000,bybit
1718737200,64195.01800000,bybit
1718740800,63382.65500000,bybit
1718744400,63890.37000000,bybit
1718748000,63882.71800000,bybit
1718751600,63998.85700000,bybit
1718755200,64016.36500000,bybit
1718758800,64188.92900000,bybit
1718762400,64455.97400000,bybit
1718766000,64477.07100000,bybit
1718769600,64467.51200000,bybit
1718773200,64108.90200000,bybit
1718776800,64352.41000000,bybit
1718780400,64459.98500000,bybit
1718784000,65666.75199999,bybit
1718787600,65827.60900000,bybit
1718791200,65680.84000000,bybit
1718794800,65229.93400000,bybit
1718798400,64638.28300000,bybit
1718802000,64939.73100000,bybit
1718805600,65073.10300000,bybit
1718809200,65170.06300000,bybit
1718812800,65563.38300000,bybit
1718816400,65539.06100000,bybit
1718820000,65449.87000000,bybit
1718823600,65338.65900000,bybit
1718827200,65429.97400000,bybit
1718830800,65656.84600000,bybit
1718834400,65395.22000000,bybit
1718838000,65360.98800000,bybit
1718841600,65438.16500000,bybit
1718845200,65421.34700000,bybit
1718848800,65316.17000000,bybit
1718852400,65267.66100000,bybit
1718856000,65211.11600000,bybit
1718859600,65195.89600000,bybit
1718863200,65131.13600000,bybit
1718866800,65080.22900000,bybit
1718870400,64781.54000000,bybit
1718874000,64660.66300000,bybit
1718877600,64851.03800000,bybit
1718881200,64170.51800000,bybit
1718884800,64632.02200000,bybit
1718888400,65036.75300000,bybit
1718892000,65389.77100000,bybit
1718895600,65285.82700000,bybit
1718899200,65916.85799999,bybit
1718902800,65528.79600000,bybit
1718906400,65638.20000000,bybit
1718910000,65343.09700000,bybit
1718913600,65557.14400000,bybit
1718917200,65393.25100000,bybit
1718920800,65239.55900000,bybit
1718924400,64938.96100000,bybit
1718928000,65241.02800000,bybit
1718931600,65314.80200000,bybit
1718935200,65633.00400000,bybit
1718938800,65884.94700000,bybit
1718942400,65433.81300000,bybit
1718946000,66298.86500000,bybit
1718949600,66314.91400000,bybit
1718953200,65971.35099999,bybit
1718956800,67043.44400000,bybit
1718960400,65389.63400000,bybit
1718964000,64697.44200000,bybit
1718967600,65105.88800000,bybit
1718971200,65165.10000000,bybit
1718974800,65666.69000000,bybit
1718978400,67143.52499999,bybit
1718982000,66093.45500000,bybit
1718985600,65786.46400000,bybit
1718989200,66075.34100000,bybit
1718992800,66118.96799999,bybit
1718996400,65406.84200000,bybit
1719000000,65675.29700000,bybit
1719003600,65160.66700000,bybit
1719007200,65180.47200000,bybit
1719010800,65091.37200000,bybit
1719014400,65102.66500000,bybit
1719018000,64794.06500000,bybit
1719021600,64637.88600000,bybit
1719025200,64811.13900000,bybit
1719028800,64779.55200000,bybit
1719032400,64757.72400000,bybit
1719036000,64744.95200000,bybit
1719039600,64727.93000000,bybit
1719043200,64681.43700000,bybit
1719046800,64856.70100000,bybit
1719050400,65034.64200000,bybit
1719054000,65064.45800000,bybit
1719057600,65177.70200000,bybit
1719061200,65202.13200000,bybit
1719064800,65221.84900000,bybit
1719068400,65147.71100000,bybit
1719072000,65217.56100000,bybit
1719075600,65288.09800000,bybit
1719079200,65374.36100000,bybit
1719082800,65296.34200000,bybit
1719086400,65165.92600000,bybit
1719090000,65202.08600000,bybit
1719093600,65077.41000000,bybit
1719097200,65131.79800000,bybit
1719100800,65167.35100000,bybit
1719104400,65279.25400000,bybit
1719108000,65686.50999999,bybit
1719111600,65764.25800000,bybit
1719115200,65930.05600000,bybit
1719118800,65981.57700000,bybit
1719122400,65996.33900000,bybit
1719126000,65893.99000000,bybit
1719129600,65847.41600000,bybit
1719133200,65915.20500000,bybit
1719136800,65908.84699999,bybit
1719140400,65908.01900000,bybit
1719144000,65872.13499999,bybit
1719147600,65834.92800000,bybit
1719151200,65917.30700000,bybit
1719154800,66258.66200000,bybit
1719158400,66456.54600000,bybit
1719162000,66319.15500000,bybit
1719165600,66239.43200000,bybit
1719169200,66275.18600000,bybit
1719172800,66324.32700000,bybit
1719176400,65944.85500000,bybit
1719180000,66304.86599999,bybit
1719183600,66620.53700000,bybit
1719187200,65796.95200000,bybit
1719190800,66245.80600000,bybit
1719194400,66343.75599999,bybit
1719198000,66019.67200000,bybit
1719201600,66291.84299999,bybit
1719205200,66776.33199999,bybit
1719208800,66041.50700000,bybit
1719212400,66308.10200000,bybit
1719216000,66920.60500000,bybit
1719219600,67674.65900000,bybit
1719223200,65392.47100000,bybit
1719226800,65881.64500000,bybit
1719230400,66143.26800000,bybit
1719234000,65801.30000000,bybit
1719237600,65758.18700000,bybit
1719241200,66729.33900000,bybit
1719244800,66267.04900000,bybit
1719248400,65829.30600000,bybit
1719252000,66062.67500000,bybit
1719255600,65590.01600000,bybit
1719259200,64763.58600000,bybit
1719262800,64168.74800000,bybit
1719266400,64296.91800000,bybit
1719270000,64293.51600000,bybit
1719273600,64199.09900000,bybit
1719277200,63825.96900000,bybit
1719280800,63880.64800000,bybit
1719284400,63672.48800000,bybit
1719288000,63504.13400000,bybit
1719291600,63698.16100000,bybit
1719295200,63369.91400000,bybit
1719298800,63661.18600000,bybit
1719302400,65006.04300000,bybit
1719306000,65616.01400000,bybit
1719309600,64746.98000000,bybit
1719313200,64859.01200000,bybit
1719316800,64759.09500000,bybit
1719320400,64827.24200000,bybit
1719324000,64529.81500000,bybit
1719327600,64079.03000000,bybit
1719331200,64354.58600000,bybit
1719334800,64671.26400000,bybit
1719338400,64846.75300000,bybit
1719342000,65101.07700000,bybit
1719345600,65246.10500000,bybit
1719349200,65259.20300000,bybit
1719352800,64687.99100000,bybit
1719356400,64749.87800000,bybit
1719360000,64258.31900000,bybit
1719363600,64447.60100000,bybit
1719367200,64478.34800000,bybit
1719370800,64603.61100000,bybit
1719374400,64698.99000000,bybit
1719378000,65932.21700000,bybit
1719381600,65632.67200000,bybit
1719385200,65688.42200000,bybit
1719388800,65793.25000000,bybit
1719392400,65506.35200000,bybit
1719396000,65946.97199999,bybit
1719399600,66241.41200000,bybit
1719403200,66298.62699999,bybit
1719406800,66170.45000000,bybit
1719410400,66043.84000000,bybit
1719414000,65658.39500000,bybit
1719417600,66107.02800000,bybit
1719421200,67063.97199999,bybit
1719424800,65570.00800000,bybit
1719428400,65505.86300000,bybit
1719432000,65109.49100000,bybit
1719435600,65393.01100000,bybit
1719439200,65184.04300000,bybit
1719442800,64944.61100000,bybit
1719446400,64871.55500000,bybit
1719450000,64949.46300000,bybit
1719453600,65256.90600000,bybit
1719457200,65042.63400000,bybit
1719460800,64613.35300000,bybit
1719464400,64562.78500000,bybit
1719468000,64066.40700000,bybit
1719471600,64823.06100000,bybit
1719475200,64979.73800000,bybit
1719478800,65444.93800000,bybit
1719482400,65002.39900000,bybit
1719486000,65027.12200000,bybit
1719489600,65110.02900000,bybit
1719493200,65120.74700000,bybit
1719496800,64337.44000000,bybit
1719500400,65048.53500000,bybit
1719504000,64726.75900000,bybit
1719507600,64586.50600000,bybit
1719511200,64782.01900000,bybit
1719514800,64543.81900000,bybit
1719518400,63835.50100000,bybit
1719522000,63975.78000000,bybit
1719525600,64004.01600000,bybit
1719529200,64080.23300000,bybit
1719532800,64364.05600000,bybit
1719536400,64479.75300000,bybit
1719540000,64300.58500000,bybit
1719543600,64143.26000000,bybit
1719547200,64135.91500000,bybit
1719550800,64319.92900000,bybit
1719554400,64458.03900000,bybit
1719558000,64604.31000000,bybit
1719561600,64028.45900000,bybit
1719565200,64310.26100000,bybit
1719568800,64439.99600000,bybit
1719572400,64464.78300000,bybit
1719576000,63975.27800000,bybit
1719579600,64535.99100000,bybit
1719583200,64598.75300000,bybit
1719586800,64526.36500000,bybit
1719590400,65289.34600000,bybit
1719594000,65731.09000000,bybit
1719597600,65739.86500000,bybit
1719601200,65963.85200000,bybit
1719604800,65846.28100000,bybit
1719608400,65971.01800000,bybit
1719612000,65828.88800000,bybit
1719615600,65795.43200000,bybit
1719619200,65755.67500000,bybit
1719622800,65765.90600000,bybit
1719626400,66032.88700000,bybit
1719630000,66220.67800000,bybit
1719633600,66115.09500000,bybit
1719637200,66016.14999999,bybit
1719640800,66011.33500000,bybit
1719644400,66090.48200000,bybit
1719648000,65784.10300000,bybit
1719651600,65621.41400000,bybit
1719655200,65668.19899999,bybit
1719658800,65657.26900000,bybit
1719662400,65772.09600000,bybit
1719666000,65653.45800000,bybit
1719669600,65752.54500000,bybit
1719673200,66006.85799999,bybit
1719676800,66057.56200000,bybit
1719680400,65830.15100000,bybit
1719684000,65806.04700000,bybit
1719687600,65845.90600000,bybit
1719691200,65845.35600000,bybit
1719694800,65795.62900000,bybit
1719698400,65937.31400000,bybit
1719702000,65948.81000000,bybit
1719705600,65884.06299999,bybit
1719709200,66024.68700000,bybit
1719712800,65964.87900000,bybit
1719716400,65872.38600000,bybit
1719720000,66072.33199999,bybit
1719723600,66112.52700000,bybit
1719727200,66218.45000000,bybit
1719730800,66834.10099999,bybit
1719734400,66422.50400000,bybit
1719738000,66590.10099999,bybit
1719741600,66253.45600000,bybit
1719745200,66585.08300000,bybit
1719748800,67031.70699999,bybit
1719752400,67213.84100000,bybit
1719756000,67676.45299999,bybit
1719759600,67584.97700000,bybit
1719763200,67839.98600000,bybit
1719766800,67788.46000000,bybit
1719770400,67967.18200000,bybit
1719774000,67355.64400000,bybit
1719777600,67667.56700000,bybit
1719781200,67162.52700000,bybit
1719784800,66449.70600000,bybit
1719788400,67587.69300000,bybit
1719792000,67336.30499999,bybit
1719795600,66762.43799999,bybit
1719799200,65925.90500000,bybit
1719802800,65307.01200000,bybit
1719806400,65529.50900000,bybit
1719810000,65221.84200000,bybit
1719813600,65310.72600000,bybit
1719817200,65654.96700000,bybit
1719820800,66224.83800000,bybit
1719824400,65892.58500000,bybit
1719828000,65785.63700000,bybit
1719831600,65719.19400000,bybit
1719835200,66079.92600000,bybit
1719838800,65800.42999999,bybit
1719842400,66035.02899999,bybit
1719846000,66069.59000000,bybit
1719849600,66078.18200000,bybit
1719853200,66672.90700000,bybit
1719856800,66400.72500000,bybit
1719860400,65896.20299999,bybit
1719864000,65387.08700000,bybit
1719867600,65251.99000000,bybit
1719871200,64818.01600000,bybit
1719874800,64483.64500000,bybit
1719878400,65302.63700000,bybit
1719882000,65543.03800000,bybit
1719885600,65443.29000000,bybit
1719889200,65434.89100000,bybit
1719892800,65552.97599999,bybit
1719896400,65757.83000000,bybit
1719900000,65832.28900000,bybit
1719903600,65632.99800000,bybit
1719907200,65301.56900000,bybit
1719910800,65576.79100000,bybit
1719914400,65845.31500000,bybit
1719918000,66173.52200000,bybit
1719921600,66258.84900000,bybit
1719925200,66303.21500000,bybit
1719928800,66307.21700000,bybit
1719932400,67264.29200000,bybit
1719936000,67002.43100000,bybit
1719939600,67128.16499999,bybit
1719943200,67346.94000000,bybit
1719946800,66492.95500000,bybit
1719950400,65745.49000000,bybit
1719954000,65679.49099999,bybit
1719957600,67061.76100000,bybit
1719961200,67273.11400000,bybit
1719964800,67428.72800000,bybit
1719968400,67605.14000000,bybit
1719972000,67197.14300000,bybit
1719975600,67684.03000000,bybit
1719979200,66187.92500000,bybit
1719982800,66431.07500000,bybit
1719986400,66729.89700000,bybit
1719990000,66155.90700000,bybit
1719993600,66308.48200000,bybit
1719997200,66156.78300000,bybit
1720000800,66493.50700000,bybit
1720004400,64870.02100000,bybit
1720008000,65295.41700000,bybit
1720011600,66232.62100000,bybit
1720015200,66288.15800000,bybit
1720018800,66212.86800000,bybit
1720022400,65688.14800000,bybit
1720026000,65607.97599999,bybit
1720029600,65497.42500000,bybit
1720033200,65497.35300000,bybit
1720036800,66017.65399999,bybit
1720040400,66196.00900000,bybit
1720044000,66063.16700000,bybit
1720047600,66078.28300000,bybit
1720051200,65853.56400000,bybit
1720054800,66072.14900000,bybit
1720058400,63319.32200000,bybit
1720062000,63058.29000000,bybit
1720065600,63236.21700000,bybit
1720069200,63778.66600000,bybit
1720072800,63745.88900000,bybit
1720076400,63200.84500000,bybit
1720080000,64460.06700000,bybit
1720083600,64163.61300000,bybit
1720087200,63294.09600000,bybit
1720090800,62952.41000000,bybit
1720094400,62579.70400000,bybit
1720098000,62647.44500000,bybit
1720101600,61802.73500000,bybit
1720105200,62581.02600000,bybit
1720108800,62618.19000000,bybit
1720112400,62768.00100000,bybit
1720116000,63142.26800000,bybit
1720119600,62633.68300000,bybit
1720123200,62364.90100000,bybit
1720126800,62152.12100000,bybit
1720130400,62410.40900000,bybit
1720134000,62122.72400000,bybit
1720137600,60905.94600000,bybit
1720141200,60921.37000000,bybit
1720144800,61172.53500000,bybit
1720148400,59156.79400000,bybit
1720152000,59051.52000000,bybit
1720155600,56698.28100000,bybit
1720159200,56299.31600000,bybit
1720162800,55487.52300000,bybit
1720166400,55723.50300000,bybit
1720170000,55374.08200000,bybit
1720173600,56056.18700000,bybit
1720177200,55502.09200000,bybit
1720180800,54850.18700000,bybit
1720184400,54750.54800000,bybit
1720188000,54888.31800000,bybit
1720191600,54983.28000000,bybit
1720195200,54402.35600000,bybit
1720198800,54908.95000000,bybit
1720202400,55262.25000000,bybit
1720206000,54712.87800000,bybit
1720209600,54756.39300000,bybit
1720213200,54706.72400000,bybit
1720216800,54440.31500000,bybit
1720220400,54733.74400000,bybit
1720224000,54919.99500000,bybit
1720227600,54970.15200000,bybit
1720231200,55016.55800000,bybit
1720234800,55019.17300000,bybit
1720238400,54985.32100000,bybit
1720242000,54830.13600000,bybit
1720245600,54793.59700000,bybit
1720249200,54809.98200000,bybit
1720252800,54734.42700000,bybit
1720256400,54800.85900000,bybit
1720260000,55022.90100000,bybit
1720263600,55094.28200000,bybit
1720267200,55265.06400000,bybit
1720270800,55197.15900000,bybit
1720274400,55251.51900000,bybit
1720278000,55391.91100000,bybit
1720281600,55475.32900000,bybit
1720285200,56029.09500000,bybit
1720288800,56132.48300000,bybit
1720292400,56049.18400000,bybit
1720296000,56325.94500000,bybit
1720299600,56258.34600000,bybit
1720303200,56417.27100000,bybit
1720306800,56600.23800000,bybit
1720310400,57119.53000000,bybit
1720314000,57378.51000000,bybit
1720317600,57082.71800000,bybit
1720321200,56710.19200000,bybit
1720324800,57088.84000000,bybit
1720328400,56444.06600000,bybit
1720332000,56442.06000000,bybit
1720335600,56589.57300000,bybit
1720339200,56388.62000000,bybit
1720342800,57472.72200000,bybit
1720346400,57696.82900000,bybit
1720350000,57359.39700000,bybit
1720353600,56930.28900000,bybit
1720357200,56797.30300000,bybit
1720360800,57273.09800000,bybit
1720364400,57819.89500000,bybit
1720368000,57360.61600000,bybit
1720371600,57349.68500000,bybit
1720375200,57377.62500000,bybit
1720378800,56189.35300000,bybit
1720382400,55945.18500000,bybit
1720386000,56083.63900000,bybit
1720389600,57330.43000000,bybit
1720393200,57755.24700000,bybit
1720396800,57922.15500000,bybit
1720400400,57608.13700000,bybit
1720404000,58006.34400000,bybit
1720407600,57606.02700000,bybit
1720411200,57560.16200000,bybit
1720414800,57213.27300000,bybit
1720418400,57186.30700000,bybit
1720422000,57317.91500000,bybit
1720425600,57229.05500000,bybit
1720429200,56062.19600000,bybit
1720432800,56668.74100000,bybit
1720436400,55964.71200000,bybit
1720440000,55887.77900000,bybit
1720443600,55685.91400000,bybit
1720447200,56621.76500000,bybit
1720450800,55341.14500000,bybit
1720454400,55900.52800000,bybit
1720458000,55898.89800000,bybit
1720461600,55020.13300000,bybit
1720465200,55379.29800000,bybit
1720468800,55605.02400000,bybit
1720472400,55518.69700000,bybit
1720476000,53793.24700000,bybit
1720479600,53843.89400000,bybit
1720483200,53982.28600000,bybit
1720486800,54329.38800000,bybit
1720490400,54278.80000000,bybit
1720494000,54227.13700000,bybit
1720497600,54660.99800000,bybit
1720501200,55558.36200000,bybit
1720504800,55800.08000000,bybit
1720508400,55966.75900000,bybit
1720512000,56226.04000000,bybit
1720515600,56066.73300000,bybit
1720519200,55999.22300000,bybit
1720522800,56171.98400000,bybit
1720526400,55910.37700000,bybit
1720530000,55937.10200000,bybit
1720533600,56903.71100000,bybit
1720537200,57089.80500000,bybit
1720540800,56675.92200000,bybit
1720544400,56562.04800000,bybit
1720548000,56823.24300000,bybit
1720551600,56711.38200000,bybit
1720555200,57025.96100000,bybit
1720558800,57104.22700000,bybit
1720562400,57117.02300000,bybit
1720566000,57638.63200000,bybit
1720569600,57721.71400000,bybit
1720573200,56679.15300000,bybit
1720576800,57080.22000000,bybit
1720580400,57230.55400000,bybit
1720584000,57246.53700000,bybit
1720587600,57450.87000000,bybit
1720591200,58031.74500000,bybit
1720594800,58256.93500000,bybit
1720598400,58799.34300000,bybit
1720602000,58222.75600000,bybit
1720605600,57782.55500000,bybit
1720609200,57031.54300000,bybit
1720612800,57423.04400000,bybit
1720616400,57579.62500000,bybit
1720620000,57454.68100000,bybit
1720623600,57528.95100000,bybit
1720627200,56957.47300000,bybit
1720630800,56942.53400000,bybit
1720634400,56685.96400000,bybit
1720638000,56866.59500000,bybit
1720641600,57838.44200000,bybit
1720645200,57337.08800000,bybit
1720648800,57357.52300000,bybit
1720652400,56758.03000000,bybit
1720656000,56636.18000000,bybit
1720659600,56369.32800000,bybit
1720663200,56124.52500000,bybit
1720666800,56170.73600000,bybit
1720670400,55763.99500000,bybit
1720674000,55979.42300000,bybit
1720677600,55861.74200000,bybit
1720681200,56030.15300000,bybit
1720684800,56130.36400000,bybit
1720688400,56494.54800000,bybit
1720692000,56704.03100000,bybit
1720695600,57033.73700000,bybit
1720699200,57487.63100000,bybit
1720702800,58356.95400000,bybit
1720706400,58456.99600000,bybit
1720710000,58378.44200000,bybit
1720713600,57983.84100000,bybit
1720717200,58492.81800000,bybit
1720720800,58416.33500000,bybit
1720724400,58357.12800000,bybit
1720728000,58535.47900000,bybit
1720731600,58250.52900000,bybit
1720735200,58494.97700000,bybit
1720738800,58732.06100000,bybit
1720742400,59021.95300000,bybit
1720746000,59278.07600000,bybit
1720749600,58334.74800000,bybit
1720753200,58175.60300000,bybit
1720756800,58079.50200000,bybit
1720760400,57972.20100000,bybit
1720764000,57894.59500000,bybit
1720767600,57557.12500000,bybit
1720771200,57082.45000000,bybit
1720774800,57225.25900000,bybit
1720778400,56962.40900000,bybit
1720782000,57260.31400000,bybit
1720785600,57363.81100000,bybit
1720789200,57765.16700000,bybit
1720792800,57068.21400000,bybit
1720796400,57646.11200000,bybit
1720800000,57092.89700000,bybit
1720803600,57160.70900000,bybit
1720807200,57191.10800000,bybit
1720810800,57488.69600000,bybit
1720814400,57057.02100000,bybit
1720818000,56817.27800000,bybit
1720821600,56581.55900000,bybit
1720825200,56441.84100000,bybit
1720828800,56090.97500000,bybit
1720832400,56408.41800000,bybit
1720836000,56469.81100000,bybit
1720839600,56490.83400000,bybit
1720843200,56528.99200000,bybit
1720846800,56374.72000000,bybit
1720850400,56208.71500000,bybit
1720854000,56400.65700000,bybit
1720857600,56426.92600000,bybit
1720861200,56418.39700000,bybit
1720864800,55868.28900000,bybit
1720868400,55589.54100000,bybit
1720872000,55549.62300000,bybit
1720875600,55636.23000000,bybit
1720879200,55893.98600000,bybit
1720882800,55870.70800000,bybit
1720886400,55795.79700000,bybit
1720890000,55793.94400000,bybit
1720893600,56022.47700000,bybit
1720897200,56202.06700000,bybit
1720900800,56256.11300000,bybit
1720904400,56371.43600000,bybit
1720908000,56250.31400000,bybit
1720911600,56665.83800000,bybit
1720915200,57250.80500000,bybit
1720918800,58125.24500000,bybit
1720922400,58361.86500000,bybit
1720926000,58820.11300000,bybit
1720929600,58843.43600000,bybit
1720933200,58561.72100000,bybit
1720936800,58081.36400000,bybit
1720940400,57964.72600000,bybit
1720944000,57770.56000000,bybit
1720947600,58406.81200000,bybit
1720951200,59031.36100000,bybit
1720954800,59491.18000000,bybit
1720958400,59521.78400000,bybit
1720962000,59631.73000000,bybit
1720965600,59958.23000000,bybit
1720969200,59926.74300000,bybit
1720972800,60477.11200000,bybit
1720976400,60378.24900000,bybit
1720980000,60251.74400000,bybit
1720983600,60387.78500000,bybit
1720987200,60466.10000000,bybit
1720990800,60424.99800000,bybit
1720994400,61030.80500000,bybit
1720998000,61459.45500000,bybit
1721001600,61022.82000000,bybit
1721005200,60550.61500000,bybit
1721008800,60700.04400000,bybit
1721012400,60747.38800000,bybit
1721016000,61662.76600000,bybit
1721019600,61263.78900000,bybit
1721023200,60943.51000000,bybit
1721026800,61375.35400000,bybit
1721030400,61815.68700000,bybit
1721034000,61272.41900000,bybit
1721037600,61840.45500000,bybit
1721041200,61592.07300000,bybit
1721044800,62157.39400000,bybit
1721048400,61989.70400000,bybit
1721052000,60842.58400000,bybit
1721055600,61009.01900000,bybit
1721059200,60774.89100000,bybit
1721062800,61163.78500000,bybit
1721066400,60481.81100000,bybit
1721070000,59711.47100000,bybit
1721073600,59393.32800000,bybit
1721077200,58940.25800000,bybit
1721080800,58970.85100000,bybit
1721084400,59372.47000000,bybit
1721088000,58071.71400000,bybit
1721091600,57968.19300000,bybit
1721095200,58002.53700000,bybit
1721098800,58201.13800000,bybit
1721102400,58317.71400000,bybit
1721106000,58449.78000000,bybit
1721109600,57200.99900000,bybit
1721113200,57079.89800000,bybit
1721116800,57356.54800000,bybit
1721120400,57711.02600000,bybit
1721124000,57186.18400000,bybit
1721127600,57251.27800000,bybit
1721131200,57333.88700000,bybit
1721134800,58041.96000000,bybit
1721138400,57516.61400000,bybit
1721142000,56798.71800000,bybit
1721145600,57185.11300000,bybit
1721149200,56915.62300000,bybit
1721152800,56955.38600000,bybit
1721156400,57059.59500000,bybit
1721160000,56758.05800000,bybit
1721163600,57249.48600000,bybit
1721167200,57399.01900000,bybit
1721170800,57548.81000000,bybit
1721174400,57740.18300000,bybit
1721178000,57446.04400000,bybit
1721181600,57531.22000000,bybit
1721185200,57635.31000000,bybit
1721188800,57329.87800000,bybit
1721192400,57417.10800000,bybit
1721196000,57795.99200000,bybit
1721199600,57937.11800000,bybit
1721203200,57631.89800000,bybit
1721206800,57553.86500000,bybit
1721210400,57755.79400000,bybit
1721214000,57802.75300000,bybit
1721217600,57868.26500000,bybit
1721221200,58015.09800000,bybit
1721224800,57685.92400000,bybit
1721228400,57643.12500000,bybit
1721232000,57165.63200000,bybit
1721235600,56481.80000000,bybit
1721239200,56523.27300000,bybit
1721242800,56408.32600000,bybit
1721246400,56458.70500000,bybit
1721250000,56838.12800000,bybit
1721253600,56695.54500000,bybit
1721257200,56781.44400000,bybit
1721260800,56975.45500000,bybit
1721264400,57831.23000000,bybit
1721268000,58031.48800000,bybit
1721271600,57423.87600000,bybit
1721275200,57345.36700000,bybit
1721278800,57460.18600000,bybit
1721282400,57400.50200000,bybit
1721286000,57774.15800000,bybit
1721289600,57861.45500000,bybit
1721293200,58142.51100000,bybit
1721296800,58308.03200000,bybit
1721300400,58271.76800000,bybit
1721304000,58570.43900000,bybit
1721307600,59070.78900000,bybit
1721311200,58910.78900000,bybit
1721314800,58721.83000000,bybit
1721318400,58076.66400000,bybit
1721322000,58155.79900000,bybit
1721325600,58319.50800000,bybit
1721329200,58927.42600000,bybit
1721332800,58217.37000000,bybit
1721336400,58582.06500000,bybit
1721340000,58584.80700000,bybit
1721343600,58700.30300000,bybit
1721347200,58666.09900000,bybit
1721350800,58239.48800000,bybit
1721354400,58290.79500000,bybit
1721358000,58819.36800000,bybit
1721361600,58770.20400000,bybit
1721365200,59172.92200000,bybit
1721368800,59347.69300000,bybit
1721372400,59039.76200000,bybit
1721376000,58729.59000000,bybit
1721379600,58675.79100000,bybit
1721383200,58725.82900000,bybit
1721386800,59221.82600000,bybit
1721390400,59322.25900000,bybit
1721394000,59497.09900000,bybit
1721397600,59674.22000000,bybit
1721401200,59621.98100000,bybit
1721404800,59869.32800000,bybit
1721408400,60899.68300000,bybit
1721412000,61859.49200000,bybit
1721415600,61985.14600000,bybit
1721419200,60825.10300000,bybit
1721422800,61201.65400000,bybit
1721426400,61374.19200000,bybit
1721430000,61761.32900000,bybit
