timestamp,funding_rate,source
1764144000,-0.00000268,bybit
1764172800,0.00000162,bybit
1764201600,0.0000341,bybit
1764230400,-0.00000303,bybit
1764259200,-0.00000801,bybit
1764288000,0.0000017,bybit
1764316800,-0.00000378,bybit
1764345600,-0.00000746,bybit
1764374400,-0.00009691,bybit
1764403200,-0.00000976,bybit
1764432000,0.00001029,bybit
1764460800,0.00007307,bybit
1764489600,0.00005238,bybit
1764518400,0.00001622,bybit
1764547200,0.0000075,bybit
1764576000,-0.00000605,bybit
1764604800,-0.00000107,bybit
1764633600,-0.00000917,bybit
1764662400,0.00004832,bybit
1764691200,0.0000179,bybit
1764720000,0.00000924,bybit
1764748800,0.0000273,bybit
1764777600,0.00003174,bybit
1764806400,0.00007408,bybit
1764835200,0.00003057,bybit
1764864000,-0.00000857,bybit
1764892800,0.00001741,bybit
1764921600,0.00004438,bybit
1764950400,-0.00000868,bybit
1764979200,-0.00000586,bybit
1765008000,-0.0000331,bybit
1765036800,-0.00004707,bybit
1765065600,-0.00000828,bybit
1765094400,-0.00001167,bybit
1765123200,0.00002284,bybit
1765152000,0.0000287,bybit
1765180800,0.00008354,bybit
1765209600,0.00003817,bybit
1765238400,-0.00001767,bybit
1765267200,0.00001299,bybit
1765296000,0.00001324,bybit
1765324800,0.00003203,bybit
1765353600,0.00001545,bybit
1765382400,0.00001461,bybit
1765411200,0.00003674,bybit
1765440000,-0.00002557,bybit
1765468800,0.0000362,bybit
1765497600,0.00008389,bybit
1765526400,0.00009806,bybit
1765555200,0.00002758,bybit
1765584000,-0.00000341,bybit
1765612800,-0.00000263,bybit
1765641600,0.00003709,bybit
1765670400,0.00003698,bybit
1765699200,0.00001145,bybit
1765728000,-0.00000781,bybit
1765756800,0.00000488,bybit
1765785600,0.00002867,bybit
1765814400,0.00003887,bybit
1765843200,0.00000757,bybit
1765872000,-0.00001351,bybit
1765900800,0.00005556,bybit
1765929600,0.00004598,bybit
1765958400,0.00001137,bybit
1765987200,0.00008443,bybit
1766016000,0.00000163,bybit
1766044800,0.00007539,bybit
1766073600,0.0001,bybit
1766102400,-0.00000676,bybit
1766131200,0.00001709,bybit
1766160000,0.00007296,bybit
1766188800,0.0000318,bybit
1766217600,-0.0000071,bybit
1766246400,-0.00003557,bybit
1766275200,0.00001724,bybit
1766304000,-0.00000537,bybit
1766332800,-0.00001499,bybit
1766361600,0.00005372,bybit
1766390400,0.00005485,bybit
1766419200,0.0000676,bybit
1766448000,-0.00002911,bybit
1766476800,-0.00001673,bybit
1766505600,0.00001491,bybit
1766534400,0.00002786,bybit
1766563200,-0.00002072,bybit
1766592000,0.00004572,bybit
1766620800,0.00009492,bybit
1766649600,0.0000746,bybit
1766678400,0.00005249,bybit
1766707200,0.00003744,bybit
1766736000,0.0001,bybit
1766764800,0.0001,bybit
1766793600,0.00003048,bybit
1766822400,0.00002438,bybit
1766851200,0.00006103,bybit
1766880000,0.00005786,bybit
1766908800,0.0001,bybit
1766937600,0.00009813,bybit
1766966400,0.00003373,bybit
1766995200,0.0001,bybit
1767024000,-0.00002482,bybit
1767052800,0.00005475,bybit
1767081600,-0.00003667,bybit
1767110400,0.00006054,bybit
1767139200,0.00003257,bybit
1767168000,0.00009464,bybit
1767196800,0.0001,bybit
1767225600,0.00003574,bybit
1767254400,0.00008507,bybit
1767283200,0.00000947,bybit
1767312000,0.0001,bybit
1767340800,0.0001,bybit
1767369600,0.00005313,bybit
1767398400,-0.00002524,bybit
1767427200,0.00002096,bybit
1767456000,0.00005118,bybit
1767484800,0.0001,bybit
1767513600,0.00006052,bybit
1767542400,-0.00000079,bybit
1767571200,-0.00001535,bybit
1767600000,0.00005121,bybit
1767628800,0.00004996,bybit
1767657600,-0.00004661,bybit
1767686400,-0.0000222,bybit
1767715200,0.0000468,bybit
1767744000,0.00009017,bybit
1767772800,0.00009575,bybit
1767801600,0.00002304,bybit
1767830400,0.00008564,bybit
1767859200,-0.0000138,bybit
1767888000,0.0000529,bybit
1767916800,0.00000224,bybit
1767945600,0.00005446,bybit
1767974400,0.00001388,bybit
1768003200,0.00005876,bybit
1768032000,0.0001,bybit
1768060800,0.00008103,bybit
1768089600,0.00004147,bybit
1768118400,0.00009574,bybit
1768147200,0.00004794,bybit
1768176000,0.00003946,bybit
1768204800,0.00002655,bybit
1768233600,0.00000558,bybit
1768262400,0.00002203,bybit
1768291200,0.0001,bybit
1768320000,0.00008533,bybit
1768348800,0.00007769,bybit
1768377600,0.0001,bybit
1768406400,0.0001,bybit
1768435200,-0.00000768,bybit
1768464000,0.00000193,bybit
1768492800,-0.00000441,bybit
1768521600,-0.00003671,bybit
1768550400,0.00005038,bybit
1768579200,0.00000396,bybit
1768608000,0.00006897,bybit
1768636800,0.00001796,bybit
1768665600,0.00000464,bybit
1768694400,0.00000495,bybit
1768723200,0.00004877,bybit
1768752000,0.00001662,bybit
1768780800,-0.00001073,bybit
1768809600,-0.00002772,bybit
1768838400,0.000021,bybit
1768867200,0.00003081,bybit
1768896000,-0.00001587,bybit
1768924800,-0.00001241,bybit
1768953600,0.00003191,bybit
1768982400,0.0000033,bybit
1769011200,0.00004007,bybit
1769040000,0.00005715,bybit
1769068800,0.00003047,bybit
1769097600,0.00000046,bybit
1769126400,0.00004883,bybit
1769155200,0.00002626,bybit
1769184000,-0.00003242,bybit
1769212800,-0.00000922,bybit
1769241600,-0.00002571,bybit
1769270400,-0.00002308,bybit
1769299200,-0.00002888,bybit
1769328000,0.00004576,bybit
1769356800,0.00003977,bybit
1769385600,-0.00000242,bybit
1769414400,0.00004497,bybit
1769443200,0.000037,bybit
1769472000,0.00003771,bybit
1769500800,0.00001233,bybit
1769529600,-0.00003249,bybit
1769558400,0.00005878,bybit
1769587200,0.00007136,bybit
1769616000,0.00004604,bybit
1769644800,0.00002277,bybit
1769673600,0.00001655,bybit
1769702400,-0.00000685,bybit
1769731200,-0.00001576,bybit
1769760000,-0.00006865,bybit
1769788800,-0.00004013,bybit
1769817600,0.00009175,bybit
1769846400,0.00004577,bybit
1769875200,0.00002269,bybit
1769904000,0.00000818,bybit
1769932800,-0.00001777,bybit
1769961600,0.00001922,bybit
1769990400,0.00005086,bybit
1770019200,0.00000333,bybit
1770048000,-0.00002239,bybit
1770076800,-0.00002664,bybit
1770105600,0.00002969,bybit
1770134400,-0.00004127,bybit
1770163200,0.00000278,bybit
1770192000,0.00009059,bybit
1770220800,0.00004301,bybit
1770249600,0.0000471,bybit
1770278400,0.00002503,bybit
1770307200,0.00002066,bybit
1770336000,0.00000872,bybit
1770364800,-0.00000784,bybit
1770393600,-0.00009333,bybit
1770422400,-0.00006377,bybit
1770451200,0.00001339,bybit
1770480000,0.00002463,bybit
1770508800,0.00000651,bybit
1770537600,-0.00004565,bybit
1770566400,-0.00000966,bybit
1770595200,0.00001522,bybit
1770624000,-0.00001797,bybit
1770652800,-0.00003862,bybit
1770681600,0.000061,bybit
1770710400,-0.0000432,bybit
1770739200,-0.00005877,bybit
1770768000,-0.00002347,bybit
1770796800,-0.00006234,bybit
1770825600,-0.00000841,bybit
1770854400,0.00000904,bybit
1770883200,0.00007205,bybit
1770912000,0.0001,bybit
1770940800,0.00000148,bybit
1770969600,0.00003691,bybit
1770998400,0.00003088,bybit
1771027200,-0.00001529,bybit
1771056000,-0.0000151,bybit
1771084800,0.00008737,bybit
1771113600,0.00006207,bybit
1771142400,0.00003283,bybit
1771171200,0.0000212,bybit
1771200000,0.00007436,bybit
1771228800,0.00003523,bybit
1771257600,-0.00002246,bybit
1771286400,0.00003206,bybit
1771315200,0.00001909,bybit
1771344000,-0.00001232,bybit
1771372800,0.00001873,bybit
1771401600,-0.0000017,bybit
1771430400,0.00000404,bybit
1771459200,-0.00001595,bybit
1771488000,0.000052,bybit
1771516800,0.00000929,bybit
1771545600,0.0001,bybit
1771574400,0.0001,bybit
1771603200,0.00007455,bybit
1771632000,0.0001,bybit
1771660800,0.00009803,bybit
1771689600,0.00008445,bybit
1771718400,0.00001996,bybit
1771747200,-0.00002637,bybit
1771776000,-0.00000755,bybit
1771804800,-0.00000232,bybit
1771833600,-0.00006028,bybit
1771862400,0.00001294,bybit
1771891200,-0.00004456,bybit
1771920000,-0.0000839,bybit
1771948800,0.00002037,bybit
1771977600,0.00001405,bybit
1772006400,0.0001,bybit
1772035200,0.00005544,bybit
1772064000,0.00003563,bybit
1772092800,0.0001,bybit
1772121600,0.00004048,bybit
1772150400,0.00003949,bybit
1772179200,-0.0000067,bybit
1772208000,-0.00000123,bybit
1772236800,-0.000013,bybit
1772265600,-0.00004555,bybit
1772294400,-0.00002304,bybit
1772323200,0.0000272,bybit
1772352000,0.00009248,bybit
1772380800,0.00006513,bybit
1772409600,0.00001312,bybit
1772438400,0.00003004,bybit
1772467200,0.00002662,bybit
1772496000,0.00001835,bybit
1772524800,0.00001216,bybit
1772553600,0.00000704,bybit
1772582400,0.00002232,bybit
1772611200,-0.00000533,bybit
1772640000,0.00003549,bybit
1772668800,-0.00005395,bybit
1772697600,-0.00004077,bybit
1772726400,-0.00004675,bybit
1772755200,-0.0000065,bybit
1772784000,0.0000017,bybit
1772812800,-0.00000368,bybit
1772841600,-0.00005886,bybit
1772870400,-0.00002954,bybit
1772899200,-0.0000184,bybit
1772928000,-0.00003754,bybit
1772956800,-0.00004305,bybit
1772985600,-0.00003147,bybit
1773014400,-0.00003904,bybit
1773043200,-0.00002969,bybit
1773072000,-0.00004027,bybit
1773100800,-0.00006036,bybit
1773129600,0.00005053,bybit
1773158400,0.00003653,bybit
1773187200,-0.00010651,bybit
1773216000,-0.00004524,bybit
1773244800,-0.00003643,bybit
